year,state,totals
2015,Massachusetts,15885
2015,Michigan,50278
2015,Minnesota,44023
2015,Mississippi,27504
2015,Missouri,55031
2015,Montana,10415
2015,Nebraska,8299
2015,Nevada,10632
2015,New Hampshire,12850
2015,New Jersey,8313
2015,New Mexico,12721
2015,New York,36421
2015,North Carolina,49217
2015,North Dakota,6288
2015,Ohio,81616
2015,Oklahoma,35457
2015,Oregon,25453
2015,Pennsylvania,103836
2015,Puerto Rico,1242
2015,Rhode Island,2101
2015,South Carolina,32064
2015,South Dakota,9727
2015,Tennessee,63670
2015,Texas,146982
2015,Utah,21772
2015,Vermont,3136
2015,Virgin Islands,109
2015,Virginia,48010
2015,Washington,43989
2015,West Virginia,25063
2015,Wisconsin,38541
2015,Wyoming,5017
2015,Alabama,61156
2015,Alaska,9941
2015,Arizona,26501
2015,Arkansas,23409
2015,California,163211
2015,Colorado,37785
2015,Connecticut,23918
2015,Delaware,4052
2015,District of Columbia,76
2015,Florida,94518
2015,Georgia,45420
2015,Guam,213
2015,Hawaii,1380
2015,Idaho,11986
2015,Illinois,95886
2015,Indiana,100220
2015,Iowa,10725
2015,Kansas,14469
2015,Kentucky,276162
2015,Louisiana,33300
2015,Maine,11245
2015,Mariana Islands,1
2015,Maryland,11832
2015,Massachusetts,13947
2015,Michigan,43822
2015,Minnesota,50060
2015,Mississippi,20862
2015,Missouri,49890
2015,Montana,12988
2015,Nebraska,6880
2015,Nevada,9456
2015,New Hampshire,11664
2015,New Jersey,7315
2015,New Mexico,12381
2015,New York,33282
2015,North Carolina,46020
2015,North Dakota,7547
2015,Ohio,62456
2015,Oklahoma,28582
2015,Oregon,25405
2015,Pennsylvania,82552
2015,Puerto Rico,1288
2015,Rhode Island,1944
2015,South Carolina,26030
2015,South Dakota,10920
2015,Tennessee,51134
2015,Texas,126327
2015,Utah,19046
2015,Vermont,3259
2015,Virgin Islands,100
2015,Virginia,38959
2015,Washington,45061
2015,West Virginia,21388
2015,Wisconsin,36111
2015,Wyoming,5166
2015,Alabama,56228
2015,Alaska,6195
2015,Arizona,25464
2015,Arkansas,21834
2015,California,125441
2015,Colorado,34229
2015,Connecticut,21775
2015,Delaware,3360
2015,District of Columbia,41
2015,Florida,85246
2015,Georgia,41685
2015,Guam,181
2015,Hawaii,1270
2015,Idaho,11078
2015,Illinois,94476
2015,Indiana,83928
2015,Iowa,9865
2015,Kansas,12731
2015,Kentucky,262693
2015,Louisiana,39053
2015,Maine,8648
2015,Mariana Islands,1
2015,Maryland,8912
2015,Massachusetts,12092
2015,Michigan,48331
2015,Minnesota,43688
2015,Mississippi,23398
2015,Missouri,40511
2015,Montana,11302
2015,Nebraska,5433
2015,Nevada,9821
2015,New Hampshire,10094
2015,New Jersey,6056
2015,New Mexico,11570
2015,New York,28204
2015,North Carolina,42348
2015,North Dakota,5619
2015,Ohio,53928
2015,Oklahoma,25154
2015,Oregon,21650
2015,Pennsylvania,70156
2015,Puerto Rico,1300
2015,Rhode Island,1566
2015,South Carolina,24395
2015,South Dakota,7949
2015,Tennessee,52313
2015,Texas,122503
2015,Utah,22343
2015,Vermont,2681
2015,Virgin Islands,134
2015,Virginia,34030
2015,Washington,40441
2015,West Virginia,17801
2015,Wisconsin,30630
2015,Wyoming,4968
2015,Alabama,62770
2015,Alaska,6976
2015,Arizona,25003
2015,Arkansas,21087
2015,California,125122
2015,Colorado,36156
2015,Connecticut,21514
2015,Delaware,3459
2015,District of Columbia,67
2015,Florida,87429
2015,Georgia,40519
2015,Guam,147
2015,Hawaii,1175
2015,Idaho,9792
2015,Illinois,94314
2015,Indiana,66212
2015,Iowa,8592
2015,Kansas,13366
2015,Kentucky,286463
2015,Louisiana,30880
2015,Maine,7283
2015,Mariana Islands,1
2015,Maryland,8606
2015,Massachusetts,12792
2015,Michigan,33600
2015,Minnesota,39036
2015,Mississippi,18376
2015,Missouri,40259
2015,Montana,10130
2015,Nebraska,5418
2015,Nevada,8818
2015,New Hampshire,10185
2015,New Jersey,6537
2015,New Mexico,11179
2015,New York,23978
2015,North Carolina,39565
2015,North Dakota,5148
2015,Ohio,51999
2015,Oklahoma,26376
2015,Oregon,19393
2015,Pennsylvania,69162
2015,Puerto Rico,1357
2015,Rhode Island,1477
2015,South Carolina,25047
2015,South Dakota,7369
2015,Tennessee,49128
2015,Texas,122233
2015,Utah,19717
2015,Vermont,2466
2015,Virgin Islands,100
2015,Virginia,32147
2015,Washington,36031
2015,West Virginia,16720
2015,Wisconsin,28396
2015,Wyoming,4839
2015,Alabama,56762
2015,Alaska,6029
2015,Arizona,23779
2015,Arkansas,17694
2015,California,140365
2015,Colorado,31280
2015,Connecticut,22195
2015,Delaware,3275
2015,District of Columbia,64
2015,Florida,83877
2015,Georgia,39608
2015,Guam,186
2015,Hawaii,1157
2015,Idaho,8675
2015,Illinois,95297
2015,Indiana,52154
2015,Iowa,8356
2015,Kansas,12248
2015,Kentucky,220018
2015,Louisiana,23822
2015,Maine,6549
2015,Mariana Islands,1
2015,Maryland,8595
2015,Massachusetts,11898
2015,Michigan,32153
2015,Minnesota,31732
2015,Mississippi,16575
2015,Missouri,37539
2015,Montana,8713
2015,Nebraska,4596
2015,Nevada,8829
2015,New Hampshire,9404
2015,New Jersey,6588
2015,New Mexico,10404
2015,New York,21821
2015,North Carolina,37651
2015,North Dakota,4593
2015,Ohio,49952
2015,Oklahoma,23594
2015,Oregon,18003
2015,Pennsylvania,65250
2015,Puerto Rico,1342
2015,Rhode Island,1461
2015,South Carolina,25017
2015,South Dakota,5914
2015,Tennessee,57873
2015,Texas,106013
2015,Utah,17259
2015,Vermont,2219
2015,Virgin Islands,159
2015,Virginia,32419
2015,Washington,34177
2015,West Virginia,15607
2015,Wisconsin,24350
2015,Wyoming,4371
2015,Alabama,45952
2015,Alaska,5830
2015,Arizona,22999
2015,Arkansas,15372
2015,California,112704
2015,Colorado,31777
2015,Connecticut,24605
2015,Delaware,3332
2015,District of Columbia,49
2015,Florida,79101
2015,Georgia,34674
2015,Guam,184
2015,Hawaii,1213
2015,Idaho,9373
2015,Illinois,80431
2015,Indiana,62755
2015,Iowa,7359
2015,Kansas,10463
2015,Kentucky,242027
2015,Louisiana,21042
2015,Maine,6151
2015,Mariana Islands,2
2015,Maryland,8826
2015,Massachusetts,11383
2015,Michigan,30723
2015,Minnesota,33553
2015,Mississippi,13111
2015,Missouri,37010
2015,Montana,8529
2015,Nebraska,4369
2015,Nevada,9186
2015,New Hampshire,9881
2015,New Jersey,7007
2015,New Mexico,9969
2015,New York,22717
2015,North Carolina,33889
2015,North Dakota,4481
2015,Ohio,49297
2015,Oklahoma,21793
2015,Oregon,17765
2015,Pennsylvania,64122
2015,Puerto Rico,1499
2015,Rhode Island,1512
2015,South Carolina,20763
2015,South Dakota,5645
2015,Tennessee,42558
2015,Texas,106461
2015,Utah,20684
2015,Vermont,2135
2015,Virgin Islands,104
2015,Virginia,27904
2015,Washington,32783
2015,West Virginia,14695
2015,Wisconsin,22715
2015,Wyoming,4388
2015,Alabama,45128
2015,Alaska,6168
2015,Arizona,24503
2015,Arkansas,16258
2015,California,119574
2015,Colorado,33062
2015,Connecticut,24571
2015,Delaware,3683
2015,District of Columbia,53
2015,Florida,77601
2015,Georgia,32956
2015,Guam,148
2015,Hawaii,1145
2015,Idaho,9975
2015,Illinois,76538
2015,Indiana,64608
2015,Iowa,7597
2015,Kansas,12249
2015,Kentucky,271614
2015,Louisiana,20941
2015,Maine,5860
2015,Mariana Islands,1
2015,Maryland,8105
2015,Massachusetts,11907
2015,Michigan,32961
2015,Minnesota,37779
2015,Mississippi,13803
2015,Missouri,37565
2015,Montana,9364
2015,Nebraska,4500
2015,Nevada,9959
2015,New Hampshire,10564
2015,New Jersey,6704
2015,New Mexico,11021
2015,New York,21977
2015,North Carolina,32357
2015,North Dakota,4683
2015,Ohio,49428
2015,Oklahoma,23210
2015,Oregon,19292
2015,Pennsylvania,62676
2015,Puerto Rico,1477
2015,Rhode Island,1543
2015,South Carolina,20254
2015,South Dakota,6436
2015,Tennessee,40597
2015,Texas,111012
2015,Utah,18544
2015,Vermont,2172
2015,Virgin Islands,118
2015,Virginia,28447
2015,Washington,33943
2015,West Virginia,15288
2015,Wisconsin,24362
2015,Wyoming,4612
2015,Alabama,46971
2015,Alaska,7030
2015,Arizona,24762
2015,Arkansas,17135
2015,California,114686
2015,Colorado,34688
2015,Connecticut,26677
2015,Delaware,3665
2015,District of Columbia,51
2015,Florida,81456
2015,Georgia,35901
2015,Guam,146
2015,Hawaii,1329
2015,Idaho,10686
2015,Illinois,118541
2015,Indiana,67791
2015,Iowa,11113
2015,Kansas,14044
2015,Kentucky,253890
2015,Louisiana,21000
2015,Maine,6608
2015,Mariana Islands,2
2015,Maryland,10464
2015,Massachusetts,14211
2015,Michigan,36840
2015,Minnesota,44682
2015,Mississippi,14292
2015,Missouri,42187
2015,Montana,9473
2015,Nebraska,5325
2015,Nevada,9830
2015,New Hampshire,10849
2015,New Jersey,7594
2015,New Mexico,11299
2015,New York,26818
2015,North Carolina,37520
2015,North Dakota,5225
2015,Ohio,59965
2015,Oklahoma,26152
2015,Oregon,20563
2015,Pennsylvania,74820
2015,Puerto Rico,1168
2015,Rhode Island,1710
2015,South Carolina,22801
2015,South Dakota,6951
2015,Tennessee,44972
2015,Texas,106032
2015,Utah,20361
2015,Vermont,3081
2015,Virgin Islands,115
2015,Virginia,31657
2015,Washington,38008
2015,West Virginia,18739
2015,Wisconsin,31164
2015,Wyoming,4697
2015,Alabama,57152
2015,Alaska,7223
2015,Arizona,28402
2015,Arkansas,20397
2015,California,199833
2015,Colorado,37740
2015,Connecticut,30302
2015,Delaware,4610
2015,District of Columbia,68
2015,Florida,93683
2015,Georgia,48200
2015,Guam,161
2015,Hawaii,1344
2015,Idaho,12234
2015,Illinois,96770
2015,Indiana,83305
2015,Iowa,14948
2015,Kansas,16337
2015,Kentucky,281518
2015,Louisiana,26788
2015,Maine,7438
2015,Mariana Islands,2
2015,Maryland,10656
2015,Massachusetts,16296
2015,Michigan,43233
2015,Minnesota,51987
2015,Mississippi,18635
2015,Missouri,52566
2015,Montana,10863
2015,Nebraska,6796
2015,Nevada,11192
2015,New Hampshire,11780
2015,New Jersey,8529
2015,New Mexico,13587
2015,New York,29889
2015,North Carolina,45196
2015,North Dakota,6517
2015,Ohio,62389
2015,Oklahoma,29926
2015,Oregon,23895
2015,Pennsylvania,92329
2015,Puerto Rico,1377
2015,Rhode Island,1953
2015,South Carolina,26546
2015,South Dakota,8923
2015,Tennessee,40064
2015,Texas,129368
2015,Utah,23422
2015,Vermont,3115
2015,Virgin Islands,96
2015,Virginia,39427
2015,Washington,43542
2015,West Virginia,25804
2015,Wisconsin,37433
2015,Wyoming,5459
2015,Alabama,62220
2015,Alaska,6731
2015,Arizona,30563
2015,Arkansas,24042
2015,California,113789
2015,Colorado,37520
2015,Connecticut,24291
2015,Delaware,4137
2015,District of Columbia,53
2015,Florida,103809
2015,Georgia,57432
2015,Guam,147
2015,Hawaii,1193
2015,Idaho,12820
2015,Illinois,86317
2015,Indiana,84043
2015,Iowa,16457
2015,Kansas,18262
2015,Kentucky,198493
2015,Louisiana,33759
2015,Maine,6166
2015,Mariana Islands,5
2015,Maryland,9092
2015,Massachusetts,11039
2015,Michigan,38502
2015,Minnesota,40699
2015,Mississippi,23970
2015,Missouri,55680
2015,Montana,11027
2015,Nebraska,6715
2015,Nevada,11626
2015,New Hampshire,9085
2015,New Jersey,7229
2015,New Mexico,13832
2015,New York,25920
2015,North Carolina,48473
2015,North Dakota,5512
2015,Ohio,59899
2015,Oklahoma,34307
2015,Oregon,24213
2015,Pennsylvania,81379
2015,Puerto Rico,1282
2015,Rhode Island,1777
2015,South Carolina,31543
2015,South Dakota,9065
2015,Tennessee,53761
2015,Texas,140229
2015,Utah,20627
2015,Vermont,3220
2015,Virgin Islands,113
2015,Virginia,40786
2015,Washington,43129
2015,West Virginia,24248
2015,Wisconsin,32541
2015,Wyoming,5539
2015,Alabama,51119
2015,Alaska,5348
2015,Arizona,24620
2015,Arkansas,18184
2015,California,113292
2015,Colorado,33007
2015,Connecticut,24791
2015,Delaware,4133
2015,District of Columbia,61
2015,Florida,87895
2015,Georgia,43248
2015,Guam,164
2015,Hawaii,1188
2015,Idaho,9858
2015,Illinois,96712
2015,Indiana,67533
2015,Iowa,12562
2015,Kansas,15166
2015,Kentucky,320778
2015,Louisiana,24516
2015,Maine,5423
2015,Mariana Islands,1
2015,Maryland,9311
2015,Massachusetts,13112
2015,Michigan,33596
2015,Minnesota,37824
2015,Mississippi,17119
2015,Missouri,47271
2015,Montana,8234
2015,Nebraska,6241
2015,Nevada,9482
2015,New Hampshire,9834
2015,New Jersey,7144
2015,New Mexico,10614
2015,New York,26506
2015,North Carolina,43199
2015,North Dakota,5512
2015,Ohio,47676
2015,Oklahoma,28606
2015,Oregon,19429
2015,Pennsylvania,73321
2015,Puerto Rico,1225
2015,Rhode Island,1722
2015,South Carolina,23923
2015,South Dakota,6709
2015,Tennessee,57536
2015,Texas,115315
2015,Utah,19394
2015,Vermont,2373
2015,Virgin Islands,79
2015,Virginia,36685
2015,Washington,38018
2015,West Virginia,17624
2015,Wisconsin,24587
2015,Wyoming,4413
2014,Alabama,75874
2014,Alaska,9442
2014,Arizona,33062
2014,Arkansas,29453
2014,California,164170
2014,Colorado,47309
2014,Connecticut,27883
2014,Delaware,5847
2014,District of Columbia,53
2014,Florida,107882
2014,Georgia,60222
2014,Guam,203
2014,Hawaii,1389
2014,Idaho,14948
2014,Illinois,147220
2014,Indiana,74495
2014,Iowa,14335
2014,Kansas,22119
2014,Kentucky,295697
2014,Louisiana,44644
2014,Maine,8990
2014,Mariana Islands,0
2014,Maryland,12462
2014,Massachusetts,14332
2014,Michigan,42291
2014,Minnesota,43152
2014,Mississippi,32564
2014,Missouri,64574
2014,Montana,13177
2014,Nebraska,8917
2014,Nevada,12590
2014,New Hampshire,12247
2014,New Jersey,8712
2014,New Mexico,15881
2014,New York,34849
2014,North Carolina,56571
2014,North Dakota,6795
2014,Ohio,71731
2014,Oklahoma,45311
2014,Oregon,28411
2014,Pennsylvania,95384
2014,Puerto Rico,1417
2014,Rhode Island,1988
2014,South Carolina,34846
2014,South Dakota,9645
2014,Tennessee,72934
2014,Texas,180658
2014,Utah,26111
2014,Vermont,3152
2014,Virgin Islands,94
2014,Virginia,49939
2014,Washington,49826
2014,West Virginia,26935
2014,Wisconsin,31622
2014,Wyoming,7031
2014,Alabama,56324
2014,Alaska,7851
2014,Arizona,26203
2014,Arkansas,25577
2014,California,132469
2014,Colorado,36523
2014,Connecticut,23451
2014,Delaware,4764
2014,District of Columbia,45
2014,Florida,87931
2014,Georgia,44325
2014,Guam,160
2014,Hawaii,1078
2014,Idaho,10932
2014,Illinois,104606
2014,Indiana,136175
2014,Iowa,10906
2014,Kansas,18147
2014,Kentucky,84113
2014,Louisiana,33557
2014,Maine,7347
2014,Mariana Islands,2
2014,Maryland,12483
2014,Massachusetts,13258
2014,Michigan,39561
2014,Minnesota,38258
2014,Mississippi,24074
2014,Missouri,60330
2014,Montana,10052
2014,Nebraska,7072
2014,Nevada,8950
2014,New Hampshire,10215
2014,New Jersey,7612
2014,New Mexico,12308
2014,New York,33260
2014,North Carolina,45758
2014,North Dakota,6217
2014,Ohio,64249
2014,Oklahoma,37671
2014,Oregon,22003
2014,Pennsylvania,87572
2014,Puerto Rico,1369
2014,Rhode Island,1822
2014,South Carolina,26987
2014,South Dakota,8620
2014,Tennessee,55288
2014,Texas,138837
2014,Utah,19211
2014,Vermont,2833
2014,Virgin Islands,94
2014,Virginia,43955
2014,Washington,44282
2014,West Virginia,24050
2014,Wisconsin,31027
2014,Wyoming,5399
2014,Alabama,50068
2014,Alaska,9803
2014,Arizona,25181
2014,Arkansas,23097
2014,California,128439
2014,Colorado,35546
2014,Connecticut,24547
2014,Delaware,3802
2014,District of Columbia,52
2014,Florida,83962
2014,Georgia,43186
2014,Guam,172
2014,Hawaii,1330
2014,Idaho,11973
2014,Illinois,103053
2014,Indiana,80707
2014,Iowa,10795
2014,Kansas,14601
2014,Kentucky,31756
2014,Louisiana,29220
2014,Maine,10133
2014,Mariana Islands,2
2014,Maryland,10073
2014,Massachusetts,14369
2014,Michigan,40169
2014,Minnesota,45025
2014,Mississippi,19086
2014,Missouri,50021
2014,Montana,12833
2014,Nebraska,6735
2014,Nevada,8873
2014,New Hampshire,11633
2014,New Jersey,7435
2014,New Mexico,12641
2014,New York,34659
2014,North Carolina,43204
2014,North Dakota,7836
2014,Ohio,53277
2014,Oklahoma,30881
2014,Oregon,20667
2014,Pennsylvania,83119
2014,Puerto Rico,1402
2014,Rhode Island,1889
2014,South Carolina,24311
2014,South Dakota,9445
2014,Tennessee,44933
2014,Texas,122547
2014,Utah,16476
2014,Vermont,3101
2014,Virgin Islands,127
2014,Virginia,36419
2014,Washington,41682
2014,West Virginia,20922
2014,Wisconsin,33262
2014,Wyoming,5421
2014,Alabama,45081
2014,Alaska,6625
2014,Arizona,23538
2014,Arkansas,17053
2014,California,118856
2014,Colorado,30504
2014,Connecticut,22160
2014,Delaware,3289
2014,District of Columbia,48
2014,Florida,77573
2014,Georgia,35423
2014,Guam,181
2014,Hawaii,1153
2014,Idaho,11211
2014,Illinois,117143
2014,Indiana,34547
2014,Iowa,8494
2014,Kansas,12558
2014,Kentucky,80383
2014,Louisiana,31703
2014,Maine,7667
2014,Mariana Islands,2
2014,Maryland,8480
2014,Massachusetts,12394
2014,Michigan,37179
2014,Minnesota,41988
2014,Mississippi,20332
2014,Missouri,39077
2014,Montana,10880
2014,Nebraska,5577
2014,Nevada,8630
2014,New Hampshire,9668
2014,New Jersey,6470
2014,New Mexico,10973
2014,New York,28575
2014,North Carolina,35405
2014,North Dakota,5914
2014,Ohio,42944
2014,Oklahoma,25886
2014,Oregon,19544
2014,Pennsylvania,71450
2014,Puerto Rico,1316
2014,Rhode Island,1570
2014,South Carolina,20378
2014,South Dakota,7166
2014,Tennessee,38227
2014,Texas,114900
2014,Utah,17531
2014,Vermont,2743
2014,Virgin Islands,112
2014,Virginia,31726
2014,Washington,35256
2014,West Virginia,16952
2014,Wisconsin,27754
2014,Wyoming,5296
2014,Alabama,45465
2014,Alaska,7816
2014,Arizona,26519
2014,Arkansas,15895
2014,California,119570
2014,Colorado,32230
2014,Connecticut,16479
2014,Delaware,3415
2014,District of Columbia,47
2014,Florida,75868
2014,Georgia,35344
2014,Guam,162
2014,Hawaii,1130
2014,Idaho,10295
2014,Illinois,91721
2014,Indiana,37077
2014,Iowa,7923
2014,Kansas,11796
2014,Kentucky,232853
2014,Louisiana,24409
2014,Maine,6313
2014,Mariana Islands,0
2014,Maryland,8265
2014,Massachusetts,13949
2014,Michigan,32189
2014,Minnesota,37674
2014,Mississippi,15732
2014,Missouri,40886
2014,Montana,9986
2014,Nebraska,4763
2014,Nevada,8780
2014,New Hampshire,9688
2014,New Jersey,6828
2014,New Mexico,10816
2014,New York,27139
2014,North Carolina,35184
2014,North Dakota,5239
2014,Ohio,42044
2014,Oklahoma,25875
2014,Oregon,16665
2014,Pennsylvania,67743
2014,Puerto Rico,1391
2014,Rhode Island,1617
2014,South Carolina,22184
2014,South Dakota,6261
2014,Tennessee,39800
2014,Texas,115497
2014,Utah,19335
2014,Vermont,2280
2014,Virgin Islands,132
2014,Virginia,30501
2014,Washington,32674
2014,West Virginia,15799
2014,Wisconsin,24467
2014,Wyoming,4637
2014,Alabama,43600
2014,Alaska,6035
2014,Arizona,21193
2014,Arkansas,13484
2014,California,104309
2014,Colorado,29247
2014,Connecticut,12620
2014,Delaware,2960
2014,District of Columbia,49
2014,Florida,70230
2014,Georgia,32987
2014,Guam,126
2014,Hawaii,1291
2014,Idaho,8251
2014,Illinois,86596
2014,Indiana,31816
2014,Iowa,7575
2014,Kansas,10381
2014,Kentucky,248979
2014,Louisiana,17996
2014,Maine,4923
2014,Mariana Islands,2
2014,Maryland,6878
2014,Massachusetts,12638
2014,Michigan,29119
2014,Minnesota,33483
2014,Mississippi,11995
2014,Missouri,30494
2014,Montana,7798
2014,Nebraska,3704
2014,Nevada,8108
2014,New Hampshire,8374
2014,New Jersey,6792
2014,New Mexico,9168
2014,New York,27126
2014,North Carolina,31117
2014,North Dakota,4382
2014,Ohio,37889
2014,Oklahoma,21917
2014,Oregon,14896
2014,Pennsylvania,59582
2014,Puerto Rico,1219
2014,Rhode Island,1374
2014,South Carolina,19093
2014,South Dakota,4984
2014,Tennessee,34494
2014,Texas,94876
2014,Utah,19385
2014,Vermont,1868
2014,Virgin Islands,63
2014,Virginia,28031
2014,Washington,31164
2014,West Virginia,13298
2014,Wisconsin,19541
2014,Wyoming,4205
2014,Alabama,41709
2014,Alaska,6005
2014,Arizona,22049
2014,Arkansas,14177
2014,California,102639
2014,Colorado,26802
2014,Connecticut,13270
2014,Delaware,2928
2014,District of Columbia,23
2014,Florida,70597
2014,Georgia,30386
2014,Guam,145
2014,Hawaii,1210
2014,Idaho,9745
2014,Illinois,112407
2014,Indiana,30807
2014,Iowa,8569
2014,Kansas,10053
2014,Kentucky,214382
2014,Louisiana,18906
2014,Maine,4783
2014,Mariana Islands,1
2014,Maryland,7320
2014,Massachusetts,13474
2014,Michigan,28148
2014,Minnesota,35400
2014,Mississippi,11455
2014,Missouri,30079
2014,Montana,8454
2014,Nebraska,3550
2014,Nevada,9000
2014,New Hampshire,8534
2014,New Jersey,6649
2014,New Mexico,9546
2014,New York,23810
2014,North Carolina,32577
2014,North Dakota,4224
2014,Ohio,35267
2014,Oklahoma,21797
